Code Domaine,Domaine,Code zone (M49),Zone,Code indicateur,Indicateur,Code sexe,Sexe,Code année,Année,Code Élément,Élément,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
"OEA","Indicateurs de l’emploi: Agriculture","422","Liban","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","8049.97","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","430","Libéria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1317.75","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","434","Libye","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5271.52","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","440","Lituanie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","15242.23","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","442","Luxembourg","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","67096.05","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","807","Macédoine du Nord","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","8276.92","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","450","Madagascar","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","365.14","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","458","Malaisie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","16585.26","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","454","Malawi","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","411.16","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","462","Maldives","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","10424.21","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","466","Mali","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1529.73","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","470","Malte","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","32516.05","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","504","Maroc","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","3750.86","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","480","Maurice","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","11528.13","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","478","Mauritanie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","4188.02","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","484","Mexique","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5879.82","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","496","Mongolie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5706.21","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","499","Monténégro","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","19192.05","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","508","Mozambique","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","462.45","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","104","Myanmar","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1479.01","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","516","Namibie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","4866.53","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","524","Népal","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","684.74","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","558","Nicaragua","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2754.45","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","562","Niger","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","710.07","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","566","Nigéria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5679.87","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","578","Norvège","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","107526.17","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","540","Nouvelle-Calédonie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","115007.72","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","554","Nouvelle-Zélande","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","52591.95","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","512","Oman","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","19952.64","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","800","Ouganda","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","676.24","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","860","Ouzbékistan","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","7949.53","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","586","Pakistan","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2600.24","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","275","Palestine","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","17977.95","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","591","Panama","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5750.84","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","598","Papouasie-Nouvelle-Guinée","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2946.8","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","600","Paraguay","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5737.75","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","528","Pays-Bas","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","73321.89","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","604","Pérou","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","3084.11","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","3530.79","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","616","Pologne","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","6513.63","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","258","Polynésie française","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","24975.9","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","630","Porto Rico","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","67465.3","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","620","Portugal","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","15951.94","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","634","Qatar","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","16485.04","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","760","République arabe syrienne","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","10141.92","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","140","République centrafricaine","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","485.78","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","410","République de Corée","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","21079.52","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","498","République de Moldova","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","4152.64","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","180","République démocratique du Congo","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","416.81","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","418","République démocratique populaire lao","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1184.23","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","214","République dominicaine","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","11208.71","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","408","République populaire démocratique de Corée","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","502.08","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","834","République-Unie de Tanzanie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","909.93","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","642","Roumanie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5020.28","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","51251.21","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","646","Rwanda","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","632.9","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","662","Sainte-Lucie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5017.36","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","670","Saint-Vincent-et-les Grenadines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","11227.57","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","882","Samoa","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","4842.99","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","678","Sao Tomé-et-Principe","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","3205.37","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","686","Sénégal","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2812.5","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","688","Serbie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","5012.52","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","694","Sierra Leone","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2128.16","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","702","Singapour","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","99349.02","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","703","Slovaquie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","25412.44","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","705","Slovénie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","22678.48","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","706","Somalie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","313.54","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","729","Soudan","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","7500.44","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","728","Soudan du Sud","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","95.44","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","144","Sri Lanka","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","3321.22","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","752","Suède","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","86562.75","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","756","Suisse","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","34950.86","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","740","Suriname","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","22478.63","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","762","Tadjikistan","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2312.95","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","148","Tchad","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","981.05","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","203","Tchéquie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","32246.06","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","764","Thaïlande","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","3216.94","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","626","Timor-Leste","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1395.29","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","768","Togo","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1718.61","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","776","Tonga","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","11399.48","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","780","Trinité-et-Tobago","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","11801.07","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","788","Tunisie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","9639.9","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","795","Turkménistan","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","7653.01","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","792","Turquie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","12290.35","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","804","Ukraine","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","4894.98","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","858","Uruguay","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","29574.65","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","548","Vanuatu","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2404","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","862","Venezuela (République bolivarienne du)","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","9185.14","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","704","Viet Nam","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","1734.99","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","887","Yémen","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","2312.58","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","894","Zambie","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","316.58","X","Ciffre de sources internationales",""
"OEA","Indicateurs de l’emploi: Agriculture","716","Zimbabwe","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Valeur","3043","ILO - ILO Modelled Estimates","US$","390.07","X","Ciffre de sources internationales",""
